date,institution_id,institution_type,meal,day_of_week,is_weekend,event_type,kai_value,actual_count,capacity,occupancy_pct
23-04-2024,CORP_001,corporate,dinner,Tuesday,0,exam_period,1,289,450,64.2
24-04-2024,UNIV_001,university,breakfast,Wednesday,0,exam_period,0.72,155,600,25.8
24-04-2024,UNIV_001,university,lunch,Wednesday,0,exam_period,0.72,318,600,53
24-04-2024,UNIV_001,university,dinner,Wednesday,0,exam_period,0.72,269,600,44.8
24-04-2024,CORP_001,corporate,breakfast,Wednesday,0,exam_period,1,220,450,48.9
24-04-2024,CORP_001,corporate,lunch,Wednesday,0,exam_period,1,305,450,67.8
24-04-2024,CORP_001,corporate,dinner,Wednesday,0,exam_period,1,275,450,61.1
25-04-2024,UNIV_001,university,breakfast,Thursday,0,exam_period,0.72,165,600,27.5
25-04-2024,UNIV_001,university,lunch,Thursday,0,exam_period,0.72,368,600,61.3
25-04-2024,UNIV_001,university,dinner,Thursday,0,exam_period,0.72,230,600,38.3
25-04-2024,CORP_001,corporate,breakfast,Thursday,0,exam_period,1,179,450,39.8
25-04-2024,CORP_001,corporate,lunch,Thursday,0,exam_period,1,346,450,76.9
25-04-2024,CORP_001,corporate,dinner,Thursday,0,exam_period,1,271,450,60.2
26-04-2024,UNIV_001,university,breakfast,Friday,0,exam_period,0.72,215,600,35.8
26-04-2024,UNIV_001,university,lunch,Friday,0,exam_period,0.72,297,600,49.5
26-04-2024,UNIV_001,university,dinner,Friday,0,exam_period,0.72,242,600,40.3
26-04-2024,CORP_001,corporate,breakfast,Friday,0,exam_period,1,185,450,41.1
26-04-2024,CORP_001,corporate,lunch,Friday,0,exam_period,1,308,450,68.4
26-04-2024,CORP_001,corporate,dinner,Friday,0,exam_period,1,250,450,55.6
27-04-2024,UNIV_001,university,breakfast,Saturday,1,exam_period,0.72,140,600,23.3
27-04-2024,UNIV_001,university,lunch,Saturday,1,exam_period,0.72,179,600,29.8
27-04-2024,UNIV_001,university,dinner,Saturday,1,exam_period,0.72,180,600,30
27-04-2024,CORP_001,corporate,breakfast,Saturday,1,exam_period,1,30,450,6.7
27-04-2024,CORP_001,corporate,lunch,Saturday,1,exam_period,1,48,450,10.7
27-04-2024,CORP_001,corporate,dinner,Saturday,1,exam_period,1,44,450,9.8
28-04-2024,UNIV_001,university,breakfast,Sunday,1,exam_period,0.72,135,600,22.5
28-04-2024,UNIV_001,university,lunch,Sunday,1,exam_period,0.72,234,600,39
28-04-2024,UNIV_001,university,dinner,Sunday,1,exam_period,0.72,172,600,28.7
28-04-2024,CORP_001,corporate,breakfast,Sunday,1,exam_period,1,34,450,7.6
28-04-2024,CORP_001,corporate,lunch,Sunday,1,exam_period,1,59,450,13.1
28-04-2024,CORP_001,corporate,dinner,Sunday,1,exam_period,1,39,450,8.7
29-04-2024,UNIV_001,university,breakfast,Monday,0,exam_period,0.72,191,600,31.8
29-04-2024,UNIV_001,university,lunch,Monday,0,exam_period,0.72,351,600,58.5
29-04-2024,UNIV_001,university,dinner,Monday,0,exam_period,0.72,223,600,37.2
29-04-2024,CORP_001,corporate,breakfast,Monday,0,exam_period,1,221,450,49.1
29-04-2024,CORP_001,corporate,lunch,Monday,0,exam_period,1,409,450,90.9
29-04-2024,CORP_001,corporate,dinner,Monday,0,exam_period,1,239,450,53.1
30-04-2024,UNIV_001,university,breakfast,Tuesday,0,exam_period,0.72,208,600,34.7
30-04-2024,UNIV_001,university,lunch,Tuesday,0,exam_period,0.72,351,600,58.5
30-04-2024,UNIV_001,university,dinner,Tuesday,0,exam_period,0.72,274,600,45.7
30-04-2024,CORP_001,corporate,breakfast,Tuesday,0,exam_period,1,178,450,39.6
30-04-2024,CORP_001,corporate,lunch,Tuesday,0,exam_period,1,346,450,76.9
30-04-2024,CORP_001,corporate,dinner,Tuesday,0,exam_period,1,272,450,60.4
01-05-2024,UNIV_001,university,breakfast,Wednesday,0,exam_period,0.72,229,600,38.2
01-05-2024,UNIV_001,university,lunch,Wednesday,0,exam_period,0.72,328,600,54.7
01-05-2024,UNIV_001,university,dinner,Wednesday,0,exam_period,0.72,223,600,37.2
01-05-2024,CORP_001,corporate,breakfast,Wednesday,0,exam_period,1,228,450,50.7
01-05-2024,CORP_001,corporate,lunch,Wednesday,0,exam_period,1,338,450,75.1
01-05-2024,CORP_001,corporate,dinner,Wednesday,0,exam_period,1,247,450,54.9
02-05-2024,UNIV_001,university,breakfast,Thursday,0,exam_period,0.72,187,600,31.2
02-05-2024,UNIV_001,university,lunch,Thursday,0,exam_period,0.72,356,600,59.3
02-05-2024,UNIV_001,university,dinner,Thursday,0,exam_period,0.72,227,600,37.8
02-05-2024,CORP_001,corporate,breakfast,Thursday,0,exam_period,1,169,450,37.6
02-05-2024,CORP_001,corporate,lunch,Thursday,0,exam_period,1,403,450,89.6
02-05-2024,CORP_001,corporate,dinner,Thursday,0,exam_period,1,274,450,60.9
03-05-2024,UNIV_001,university,breakfast,Friday,0,exam_period,0.72,187,600,31.2
03-05-2024,UNIV_001,university,lunch,Friday,0,exam_period,0.72,335,600,55.8
03-05-2024,UNIV_001,university,dinner,Friday,0,exam_period,0.72,235,600,39.2
03-05-2024,CORP_001,corporate,breakfast,Friday,0,exam_period,1,185,450,41.1
03-05-2024,CORP_001,corporate,lunch,Friday,0,exam_period,1,403,450,89.6
03-05-2024,CORP_001,corporate,dinner,Friday,0,exam_period,1,262,450,58.2
04-05-2024,UNIV_001,university,breakfast,Saturday,1,exam_period,0.72,123,600,20.5
04-05-2024,UNIV_001,university,lunch,Saturday,1,exam_period,0.72,198,600,33
04-05-2024,UNIV_001,university,dinner,Saturday,1,exam_period,0.72,173,600,28.8
04-05-2024,CORP_001,corporate,breakfast,Saturday,1,exam_period,1,35,450,7.8
04-05-2024,CORP_001,corporate,lunch,Saturday,1,exam_period,1,50,450,11.1
04-05-2024,CORP_001,corporate,dinner,Saturday,1,exam_period,1,42,450,9.3
05-05-2024,UNIV_001,university,breakfast,Sunday,1,exam_period,0.72,129,600,21.5
05-05-2024,UNIV_001,university,lunch,Sunday,1,exam_period,0.72,230,600,38.3
05-05-2024,UNIV_001,university,dinner,Sunday,1,exam_period,0.72,146,600,24.3
05-05-2024,CORP_001,corporate,breakfast,Sunday,1,exam_period,1,28,450,6.2
05-05-2024,CORP_001,corporate,lunch,Sunday,1,exam_period,1,55,450,12.2
05-05-2024,CORP_001,corporate,dinner,Sunday,1,exam_period,1,35,450,7.8
06-05-2024,UNIV_001,university,breakfast,Monday,0,exam_period,0.72,171,600,28.5
06-05-2024,UNIV_001,university,lunch,Monday,0,exam_period,0.72,336,600,56
06-05-2024,UNIV_001,university,dinner,Monday,0,exam_period,0.72,247,600,41.2
06-05-2024,CORP_001,corporate,breakfast,Monday,0,exam_period,1,192,450,42.7
06-05-2024,CORP_001,corporate,lunch,Monday,0,exam_period,1,370,450,82.2
06-05-2024,CORP_001,corporate,dinner,Monday,0,exam_period,1,258,450,57.3
07-05-2024,UNIV_001,university,breakfast,Tuesday,0,exam_period,0.72,242,600,40.3
07-05-2024,UNIV_001,university,lunch,Tuesday,0,exam_period,0.72,401,600,66.8
07-05-2024,UNIV_001,university,dinner,Tuesday,0,exam_period,0.72,251,600,41.8
07-05-2024,CORP_001,corporate,breakfast,Tuesday,0,exam_period,1,239,450,53.1
07-05-2024,CORP_001,corporate,lunch,Tuesday,0,exam_period,1,352,450,78.2
07-05-2024,CORP_001,corporate,dinner,Tuesday,0,exam_period,1,266,450,59.1
08-05-2024,UNIV_001,university,breakfast,Wednesday,0,exam_period,0.72,244,600,40.7
08-05-2024,UNIV_001,university,lunch,Wednesday,0,exam_period,0.72,313,600,52.2
08-05-2024,UNIV_001,university,dinner,Wednesday,0,exam_period,0.72,231,600,38.5
08-05-2024,CORP_001,corporate,breakfast,Wednesday,0,exam_period,1,211,450,46.9
08-05-2024,CORP_001,corporate,lunch,Wednesday,0,exam_period,1,303,450,67.3
08-05-2024,CORP_001,corporate,dinner,Wednesday,0,exam_period,1,242,450,53.8
09-05-2024,UNIV_001,university,breakfast,Thursday,0,exam_period,0.72,172,600,28.7
09-05-2024,UNIV_001,university,lunch,Thursday,0,exam_period,0.72,317,600,52.8
09-05-2024,UNIV_001,university,dinner,Thursday,0,exam_period,0.72,218,600,36.3
09-05-2024,CORP_001,corporate,breakfast,Thursday,0,exam_period,1,199,450,44.2
09-05-2024,CORP_001,corporate,lunch,Thursday,0,exam_period,1,345,450,76.7
09-05-2024,CORP_001,corporate,dinner,Thursday,0,exam_period,1,254,450,56.4
10-05-2024,UNIV_001,university,breakfast,Friday,0,exam_period,0.72,205,600,34.2
10-05-2024,UNIV_001,university,lunch,Friday,0,exam_period,0.72,391,600,65.2
10-05-2024,UNIV_001,university,dinner,Friday,0,exam_period,0.72,234,600,39
10-05-2024,CORP_001,corporate,breakfast,Friday,0,exam_period,1,219,450,48.7
10-05-2024,CORP_001,corporate,lunch,Friday,0,exam_period,1,343,450,76.2
10-05-2024,CORP_001,corporate,dinner,Friday,0,exam_period,1,276,450,61.3
11-05-2024,UNIV_001,university,breakfast,Saturday,1,exam_period,0.72,117,600,19.5
11-05-2024,UNIV_001,university,lunch,Saturday,1,exam_period,0.72,250,600,41.7
11-05-2024,UNIV_001,university,dinner,Saturday,1,exam_period,0.72,154,600,25.7
11-05-2024,CORP_001,corporate,breakfast,Saturday,1,exam_period,1,25,450,5.6
11-05-2024,CORP_001,corporate,lunch,Saturday,1,exam_period,1,60,450,13.3
11-05-2024,CORP_001,corporate,dinner,Saturday,1,exam_period,1,37,450,8.2
12-05-2024,UNIV_001,university,breakfast,Sunday,1,exam_period,0.72,144,600,24
12-05-2024,UNIV_001,university,lunch,Sunday,1,exam_period,0.72,207,600,34.5
12-05-2024,UNIV_001,university,dinner,Sunday,1,exam_period,0.72,178,600,29.7
12-05-2024,CORP_001,corporate,breakfast,Sunday,1,exam_period,1,30,450,6.7
12-05-2024,CORP_001,corporate,lunch,Sunday,1,exam_period,1,58,450,12.9
12-05-2024,CORP_001,corporate,dinner,Sunday,1,exam_period,1,42,450,9.3
13-05-2024,UNIV_001,university,breakfast,Monday,0,exam_period,0.72,190,600,31.7
13-05-2024,UNIV_001,university,lunch,Monday,0,exam_period,0.72,374,600,62.3
13-05-2024,UNIV_001,university,dinner,Monday,0,exam_period,0.72,246,600,41
13-05-2024,CORP_001,corporate,breakfast,Monday,0,exam_period,1,201,450,44.7
13-05-2024,CORP_001,corporate,lunch,Monday,0,exam_period,1,342,450,76
13-05-2024,CORP_001,corporate,dinner,Monday,0,exam_period,1,212,450,47.1
14-05-2024,UNIV_001,university,breakfast,Tuesday,0,exam_period,0.72,202,600,33.7
14-05-2024,UNIV_001,university,lunch,Tuesday,0,exam_period,0.72,316,600,52.7
14-05-2024,UNIV_001,university,dinner,Tuesday,0,exam_period,0.72,240,600,40
14-05-2024,CORP_001,corporate,breakfast,Tuesday,0,exam_period,1,201,450,44.7
14-05-2024,CORP_001,corporate,lunch,Tuesday,0,exam_period,1,397,450,88.2
14-05-2024,CORP_001,corporate,dinner,Tuesday,0,exam_period,1,242,450,53.8
15-05-2024,UNIV_001,university,breakfast,Wednesday,0,exam_period,0.72,208,600,34.7
15-05-2024,UNIV_001,university,lunch,Wednesday,0,exam_period,0.72,370,600,61.7
15-05-2024,UNIV_001,university,dinner,Wednesday,0,exam_period,0.72,270,600,45
15-05-2024,CORP_001,corporate,breakfast,Wednesday,0,exam_period,1,228,450,50.7
15-05-2024,CORP_001,corporate,lunch,Wednesday,0,exam_period,1,378,450,84
15-05-2024,CORP_001,corporate,dinner,Wednesday,0,exam_period,1,240,450,53.3
16-05-2024,UNIV_001,university,breakfast,Thursday,0,exam_period,0.72,221,600,36.8
16-05-2024,UNIV_001,university,lunch,Thursday,0,exam_period,0.72,375,600,62.5
16-05-2024,UNIV_001,university,dinner,Thursday,0,exam_period,0.72,227,600,37.8
16-05-2024,CORP_001,corporate,breakfast,Thursday,0,exam_period,1,213,450,47.3
16-05-2024,CORP_001,corporate,lunch,Thursday,0,exam_period,1,371,450,82.4
16-05-2024,CORP_001,corporate,dinner,Thursday,0,exam_period,1,255,450,56.7
17-05-2024,UNIV_001,university,breakfast,Friday,0,normal,1,271,600,45.2
17-05-2024,UNIV_001,university,lunch,Friday,0,normal,1,529,600,88.2
17-05-2024,UNIV_001,university,dinner,Friday,0,normal,1,374,600,62.3
17-05-2024,CORP_001,corporate,breakfast,Friday,0,normal,1,177,450,39.3
17-05-2024,CORP_001,corporate,lunch,Friday,0,normal,1,374,450,83.1
17-05-2024,CORP_001,corporate,dinner,Friday,0,normal,1,285,450,63.3
18-05-2024,UNIV_001,university,breakfast,Saturday,1,normal,1,176,600,29.3
18-05-2024,UNIV_001,university,lunch,Saturday,1,normal,1,351,600,58.5
18-05-2024,UNIV_001,university,dinner,Saturday,1,normal,1,228,600,38
18-05-2024,CORP_001,corporate,breakfast,Saturday,1,normal,1,32,450,7.1
18-05-2024,CORP_001,corporate,lunch,Saturday,1,normal,1,57,450,12.7
18-05-2024,CORP_001,corporate,dinner,Saturday,1,normal,1,36,450,8
19-05-2024,UNIV_001,university,breakfast,Sunday,1,normal,1,190,600,31.7
19-05-2024,UNIV_001,university,lunch,Sunday,1,normal,1,323,600,53.8
19-05-2024,UNIV_001,university,dinner,Sunday,1,normal,1,209,600,34.8
19-05-2024,CORP_001,corporate,breakfast,Sunday,1,normal,1,36,450,8
19-05-2024,CORP_001,corporate,lunch,Sunday,1,normal,1,52,450,11.6
19-05-2024,CORP_001,corporate,dinner,Sunday,1,normal,1,41,450,9.1
20-05-2024,UNIV_001,university,breakfast,Monday,0,semester_break,0.4,116,600,19.3
20-05-2024,UNIV_001,university,lunch,Monday,0,semester_break,0.4,168,600,28
20-05-2024,UNIV_001,university,dinner,Monday,0,semester_break,0.4,136,600,22.7
20-05-2024,CORP_001,corporate,breakfast,Monday,0,semester_break,1,175,450,38.9
20-05-2024,CORP_001,corporate,lunch,Monday,0,semester_break,1,374,450,83.1
20-05-2024,CORP_001,corporate,dinner,Monday,0,semester_break,1,266,450,59.1
21-05-2024,UNIV_001,university,breakfast,Tuesday,0,semester_break,0.4,100,600,16.7
21-05-2024,UNIV_001,university,lunch,Tuesday,0,semester_break,0.4,200,600,33.3
21-05-2024,UNIV_001,university,dinner,Tuesday,0,semester_break,0.4,155,600,25.8
21-05-2024,CORP_001,corporate,breakfast,Tuesday,0,semester_break,1,189,450,42
21-05-2024,CORP_001,corporate,lunch,Tuesday,0,semester_break,1,341,450,75.8
21-05-2024,CORP_001,corporate,dinner,Tuesday,0,semester_break,1,281,450,62.4
22-05-2024,UNIV_001,university,breakfast,Wednesday,0,semester_break,0.4,137,600,22.8
22-05-2024,UNIV_001,university,lunch,Wednesday,0,semester_break,0.4,198,600,33
22-05-2024,UNIV_001,university,dinner,Wednesday,0,semester_break,0.4,148,600,24.7
22-05-2024,CORP_001,corporate,breakfast,Wednesday,0,semester_break,1,246,450,54.7
22-05-2024,CORP_001,corporate,lunch,Wednesday,0,semester_break,1,350,450,77.8
22-05-2024,CORP_001,corporate,dinner,Wednesday,0,semester_break,1,248,450,55.1
23-05-2024,UNIV_001,university,breakfast,Thursday,0,semester_break,0.4,123,600,20.5
23-05-2024,UNIV_001,university,lunch,Thursday,0,semester_break,0.4,227,600,37.8
23-05-2024,UNIV_001,university,dinner,Thursday,0,semester_break,0.4,138,600,23
23-05-2024,CORP_001,corporate,breakfast,Thursday,0,semester_break,1,195,450,43.3
23-05-2024,CORP_001,corporate,lunch,Thursday,0,semester_break,1,436,450,96.9
23-05-2024,CORP_001,corporate,dinner,Thursday,0,semester_break,1,238,450,52.9
24-05-2024,UNIV_001,university,breakfast,Friday,0,semester_break,0.4,96,600,16
24-05-2024,UNIV_001,university,lunch,Friday,0,semester_break,0.4,195,600,32.5
24-05-2024,UNIV_001,university,dinner,Friday,0,semester_break,0.4,160,600,26.7
24-05-2024,CORP_001,corporate,breakfast,Friday,0,semester_break,1,198,450,44
24-05-2024,CORP_001,corporate,lunch,Friday,0,semester_break,1,368,450,81.8
24-05-2024,CORP_001,corporate,dinner,Friday,0,semester_break,1,277,450,61.6
25-05-2024,UNIV_001,university,breakfast,Saturday,1,semester_break,0.4,70,600,11.7
25-05-2024,UNIV_001,university,lunch,Saturday,1,semester_break,0.4,136,600,22.7
25-05-2024,UNIV_001,university,dinner,Saturday,1,semester_break,0.4,74,600,12.3
25-05-2024,CORP_001,corporate,breakfast,Saturday,1,semester_break,1,29,450,6.4
25-05-2024,CORP_001,corporate,lunch,Saturday,1,semester_break,1,57,450,12.7
25-05-2024,CORP_001,corporate,dinner,Saturday,1,semester_break,1,36,450,8
26-05-2024,UNIV_001,university,breakfast,Sunday,1,semester_break,0.4,75,600,12.5
26-05-2024,UNIV_001,university,lunch,Sunday,1,semester_break,0.4,113,600,18.8
26-05-2024,UNIV_001,university,dinner,Sunday,1,semester_break,0.4,108,600,18
26-05-2024,CORP_001,corporate,breakfast,Sunday,1,semester_break,1,35,450,7.8
26-05-2024,CORP_001,corporate,lunch,Sunday,1,semester_break,1,47,450,10.4
26-05-2024,CORP_001,corporate,dinner,Sunday,1,semester_break,1,40,450,8.9
27-05-2024,UNIV_001,university,breakfast,Monday,0,semester_break,0.4,104,600,17.3
27-05-2024,UNIV_001,university,lunch,Monday,0,semester_break,0.4,187,600,31.2
27-05-2024,UNIV_001,university,dinner,Monday,0,semester_break,0.4,145,600,24.2
27-05-2024,CORP_001,corporate,breakfast,Monday,0,semester_break,1,185,450,41.1
27-05-2024,CORP_001,corporate,lunch,Monday,0,semester_break,1,331,450,73.6
27-05-2024,CORP_001,corporate,dinner,Monday,0,semester_break,1,281,450,62.4
28-05-2024,UNIV_001,university,breakfast,Tuesday,0,semester_break,0.4,103,600,17.2
28-05-2024,UNIV_001,university,lunch,Tuesday,0,semester_break,0.4,177,600,29.5
28-05-2024,UNIV_001,university,dinner,Tuesday,0,semester_break,0.4,129,600,21.5
28-05-2024,CORP_001,corporate,breakfast,Tuesday,0,semester_break,1,176,450,39.1
28-05-2024,CORP_001,corporate,lunch,Tuesday,0,semester_break,1,363,450,80.7
28-05-2024,CORP_001,corporate,dinner,Tuesday,0,semester_break,1,241,450,53.6
29-05-2024,UNIV_001,university,breakfast,Wednesday,0,semester_break,0.4,111,600,18.5
29-05-2024,UNIV_001,university,lunch,Wednesday,0,semester_break,0.4,201,600,33.5
29-05-2024,UNIV_001,university,dinner,Wednesday,0,semester_break,0.4,140,600,23.3
29-05-2024,CORP_001,corporate,breakfast,Wednesday,0,semester_break,1,207,450,46
29-05-2024,CORP_001,corporate,lunch,Wednesday,0,semester_break,1,358,450,79.6
29-05-2024,CORP_001,corporate,dinner,Wednesday,0,semester_break,1,257,450,57.1
30-05-2024,UNIV_001,university,breakfast,Thursday,0,semester_break,0.4,110,600,18.3
30-05-2024,UNIV_001,university,lunch,Thursday,0,semester_break,0.4,179,600,29.8
30-05-2024,UNIV_001,university,dinner,Thursday,0,semester_break,0.4,116,600,19.3
30-05-2024,CORP_001,corporate,breakfast,Thursday,0,semester_break,1,205,450,45.6
30-05-2024,CORP_001,corporate,lunch,Thursday,0,semester_break,1,376,450,83.6
30-05-2024,CORP_001,corporate,dinner,Thursday,0,semester_break,1,222,450,49.3
31-05-2024,UNIV_001,university,breakfast,Friday,0,semester_break,0.36,100,600,16.7
31-05-2024,UNIV_001,university,lunch,Friday,0,semester_break,0.4,208,600,34.7
31-05-2024,UNIV_001,university,dinner,Friday,0,semester_break,0.4,158,600,26.3
31-05-2024,CORP_001,corporate,breakfast,Friday,0,semester_break,0.9,179,450,39.8
31-05-2024,CORP_001,corporate,lunch,Friday,0,semester_break,1,340,450,75.6
31-05-2024,CORP_001,corporate,dinner,Friday,0,semester_break,1,254,450,56.4
01-06-2024,UNIV_001,university,breakfast,Saturday,1,semester_break,0.272,47,600,7.8
01-06-2024,UNIV_001,university,lunch,Saturday,1,semester_break,0.34,110,600,18.3
01-06-2024,UNIV_001,university,dinner,Saturday,1,semester_break,0.34,68,600,11.3
01-06-2024,CORP_001,corporate,breakfast,Saturday,1,semester_break,0.68,19,450,4.2
01-06-2024,CORP_001,corporate,lunch,Saturday,1,semester_break,0.85,47,450,10.4
01-06-2024,CORP_001,corporate,dinner,Saturday,1,semester_break,0.85,32,450,7.1
02-06-2024,UNIV_001,university,breakfast,Sunday,1,semester_break,0.34,57,600,9.5
02-06-2024,UNIV_001,university,lunch,Sunday,1,semester_break,0.34,93,600,15.5
02-06-2024,UNIV_001,university,dinner,Sunday,1,semester_break,0.34,78,600,13
02-06-2024,CORP_001,corporate,breakfast,Sunday,1,semester_break,0.85,21,450,4.7
02-06-2024,CORP_001,corporate,lunch,Sunday,1,semester_break,0.85,42,450,9.3
02-06-2024,CORP_001,corporate,dinner,Sunday,1,semester_break,0.85,32,450,7.1
03-06-2024,UNIV_001,university,breakfast,Monday,0,semester_break,0.34,99,600,16.5
03-06-2024,UNIV_001,university,lunch,Monday,0,semester_break,0.34,146,600,24.3
03-06-2024,UNIV_001,university,dinner,Monday,0,semester_break,0.34,120,600,20
03-06-2024,CORP_001,corporate,breakfast,Monday,0,semester_break,0.85,183,450,40.7
03-06-2024,CORP_001,corporate,lunch,Monday,0,semester_break,0.85,324,450,72
03-06-2024,CORP_001,corporate,dinner,Monday,0,semester_break,0.85,283,450,62.9
04-06-2024,UNIV_001,university,breakfast,Tuesday,0,semester_break,0.34,86,600,14.3
04-06-2024,UNIV_001,university,lunch,Tuesday,0,semester_break,0.34,155,600,25.8
04-06-2024,UNIV_001,university,dinner,Tuesday,0,semester_break,0.306,110,600,18.3
04-06-2024,CORP_001,corporate,breakfast,Tuesday,0,semester_break,0.85,135,450,30
04-06-2024,CORP_001,corporate,lunch,Tuesday,0,semester_break,0.85,314,450,69.8
04-06-2024,CORP_001,corporate,dinner,Tuesday,0,semester_break,0.765,195,450,43.3
05-06-2024,UNIV_001,university,breakfast,Wednesday,0,semester_break,0.34,96,600,16
05-06-2024,UNIV_001,university,lunch,Wednesday,0,semester_break,0.34,157,600,26.2
05-06-2024,UNIV_001,university,dinner,Wednesday,0,semester_break,0.34,101,600,16.8
05-06-2024,CORP_001,corporate,breakfast,Wednesday,0,semester_break,0.85,159,450,35.3
05-06-2024,CORP_001,corporate,lunch,Wednesday,0,semester_break,0.85,352,450,78.2
05-06-2024,CORP_001,corporate,dinner,Wednesday,0,semester_break,0.85,187,450,41.6
06-06-2024,UNIV_001,university,breakfast,Thursday,0,semester_break,0.4,133,600,22.2
06-06-2024,UNIV_001,university,lunch,Thursday,0,semester_break,0.4,207,600,34.5
06-06-2024,UNIV_001,university,dinner,Thursday,0,semester_break,0.4,148,600,24.7
06-06-2024,CORP_001,corporate,breakfast,Thursday,0,semester_break,1,224,450,49.8
06-06-2024,CORP_001,corporate,lunch,Thursday,0,semester_break,1,375,450,83.3
06-06-2024,CORP_001,corporate,dinner,Thursday,0,semester_break,1,226,450,50.2
07-06-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,241,600,40.2
07-06-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,382,600,63.7
07-06-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,280,600,46.7
07-06-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,164,450,36.4
07-06-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,267,450,59.3
07-06-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,240,450,53.3
08-06-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,166,600,27.7
08-06-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,231,600,38.5
08-06-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,212,600,35.3
08-06-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,25,450,5.6
08-06-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,34,450,7.6
08-06-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,31,450,6.9
09-06-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,168,600,28
09-06-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,262,600,43.7
09-06-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,200,600,33.3
09-06-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,25,450,5.6
09-06-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,53,450,11.8
09-06-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,39,450,8.7
10-06-2024,UNIV_001,university,breakfast,Monday,0,normal,0.85,247,600,41.2
10-06-2024,UNIV_001,university,lunch,Monday,0,normal,0.85,416,600,69.3
10-06-2024,UNIV_001,university,dinner,Monday,0,normal,0.85,288,600,48
10-06-2024,CORP_001,corporate,breakfast,Monday,0,normal,0.85,138,450,30.7
10-06-2024,CORP_001,corporate,lunch,Monday,0,normal,0.85,354,450,78.7
10-06-2024,CORP_001,corporate,dinner,Monday,0,normal,0.85,191,450,42.4
11-06-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,251,600,41.8
11-06-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,368,600,61.3
11-06-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,278,600,46.3
11-06-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,172,450,38.2
11-06-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,288,450,64
11-06-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,210,450,46.7
12-06-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,222,600,37
12-06-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,430,600,71.7
12-06-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,266,600,44.3
12-06-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,177,450,39.3
12-06-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,332,450,73.8
12-06-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,210,450,46.7
13-06-2024,UNIV_001,university,breakfast,Thursday,0,normal,1,264,600,44
13-06-2024,UNIV_001,university,lunch,Thursday,0,normal,1,492,600,82
13-06-2024,UNIV_001,university,dinner,Thursday,0,normal,1,404,600,67.3
13-06-2024,CORP_001,corporate,breakfast,Thursday,0,normal,1,213,450,47.3
13-06-2024,CORP_001,corporate,lunch,Thursday,0,normal,1,360,450,80
13-06-2024,CORP_001,corporate,dinner,Thursday,0,normal,1,287,450,63.8
14-06-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,191,600,31.8
14-06-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,450,600,75
14-06-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,302,600,50.3
14-06-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,153,450,34
14-06-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,298,450,66.2
14-06-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,203,450,45.1
15-06-2024,UNIV_001,university,breakfast,Saturday,1,normal,1,190,600,31.7
15-06-2024,UNIV_001,university,lunch,Saturday,1,normal,1,354,600,59
15-06-2024,UNIV_001,university,dinner,Saturday,1,normal,1,212,600,35.3
15-06-2024,CORP_001,corporate,breakfast,Saturday,1,normal,1,32,450,7.1
15-06-2024,CORP_001,corporate,lunch,Saturday,1,normal,1,46,450,10.2
15-06-2024,CORP_001,corporate,dinner,Saturday,1,normal,1,36,450,8
16-06-2024,UNIV_001,university,breakfast,Sunday,1,normal,1,181,600,30.2
16-06-2024,UNIV_001,university,lunch,Sunday,1,normal,1,299,600,49.8
16-06-2024,UNIV_001,university,dinner,Sunday,1,normal,1,202,600,33.7
